,agency,sku,volume,date,industry_volume,soda_volume,avg_max_temp,price_regular,price_actual,discount,avg_population_2017,avg_yearly_household_income_2017,easter_day,good_friday,new_year,christmas,labor_day,independence_day,revolution_day_memorial,regional_games,fifa_u_17_world_cup,football_gold_cup,beer_capital,music_fest,discount_in_percent,timeseries
5967,Agency_16,SKU_02,4424.436,2015-12-01,568138672,822672453,23.44774775,1410.7797890000002,1275.20406,135.575729,1232242,246911,0,0,0,1,0,0,0,0,0,0,0,0,9.609985205139623,59
5968,Agency_16,SKU_05,1811.757,2015-12-01,568138672,822672453,23.44774775,1513.762349,1361.8124699999998,151.949879,1232242,246911,0,0,0,1,0,0,0,0,0,0,0,0,10.037895254851527,58
5969,Agency_01,SKU_01,40.608000000000004,2015-12-01,568138672,822672453,19.80333333,1474.3610199999998,1275.6260960000002,198.734924,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,13.479393534156243,249
5961,Agency_18,SKU_02,93.42,2015-12-01,568138672,822672453,31.08227848,1440.085844,1296.933735,143.152109,60189,135477,0,0,0,1,0,0,0,0,0,0,0,0,9.940526087137899,143
6123,Agency_12,SKU_07,3.9825,2015-12-01,568138672,822672453,23.44774775,1492.313559,1392.866102,99.447457,1596955,205376,0,0,0,1,0,0,0,0,0,0,0,0,6.663978652491759,81
5993,Agency_28,SKU_04,77.0634,2015-12-01,568138672,822672453,31.18529412,2221.990663,1418.2277,803.762963,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,36.17310263197987,29
5995,Agency_43,SKU_01,469.476,2015-12-01,568138672,822672453,23.09781022,1463.585359,1280.674045,182.91131399999998,184082,106262,0,0,0,1,0,0,0,0,0,0,0,0,12.49748180898549,96
6018,Agency_29,SKU_01,1.62,2015-12-01,568138672,822672453,29.89333333,1426.875,1426.875,0.0,28329,93614,0,0,0,1,0,0,0,0,0,0,0,0,0.0,172
6019,Agency_48,SKU_05,2421.0435,2015-12-01,568138672,822672453,24.403000000000002,1533.036282,1417.81467,115.22161200000001,1739969,210213,0,0,0,1,0,0,0,0,0,0,0,0,7.5159090070381005,153
6020,Agency_53,SKU_04,4206.537,2015-12-01,568138672,822672453,25.34382022,2096.512925,1827.1175079999998,269.395417,1729177,111048,0,0,0,1,0,0,0,0,0,0,0,0,12.849690254115654,236
6021,Agency_29,SKU_02,2.8080000000000003,2015-12-01,568138672,822672453,29.89333333,1434.169643,1262.0625,172.10714299999998,28329,93614,0,0,0,1,0,0,0,0,0,0,0,0,12.000473154625265,177
6022,Agency_19,SKU_04,186.2685,2015-12-01,568138672,822672453,28.7796875,2155.2117989999997,1783.0899670000001,372.121832,48146,122042,0,0,0,1,0,0,0,0,0,0,0,0,17.266137470695988,160
6023,Agency_29,SKU_05,33.4836,2015-12-01,568138672,822672453,29.89333333,1892.6104050000001,1731.752298,160.85810700000002,28329,93614,0,0,0,1,0,0,0,0,0,0,0,0,8.49927204114679,175
6024,Agency_43,SKU_03,56.7666,2015-12-01,568138672,822672453,23.09781022,1556.468553,1291.584449,264.884104,184082,106262,0,0,0,1,0,0,0,0,0,0,0,0,17.0182753444939,98
6025,Agency_19,SKU_01,34.452,2015-12-01,568138672,822672453,28.7796875,1435.58464,1323.8146550000001,111.769985,48146,122042,0,0,0,1,0,0,0,0,0,0,0,0,7.785677130120311,159
6017,Agency_48,SKU_02,746.172,2015-12-01,568138672,822672453,24.403000000000002,1393.3667269999999,1343.491601,49.875126,1739969,210213,0,0,0,1,0,0,0,0,0,0,0,0,3.5794687093888102,154
6026,Agency_20,SKU_21,0.0,2015-12-01,568138672,822672453,23.44774775,0.0,0.0,0.0,1825752,102317,0,0,0,1,0,0,0,0,0,0,0,0,0.0,107
6028,Agency_19,SKU_02,93.096,2015-12-01,568138672,822672453,28.7796875,1433.963602,1302.2403570000001,131.723245,48146,122042,0,0,0,1,0,0,0,0,0,0,0,0,9.185954567904018,163
6029,Agency_38,SKU_01,11951.385,2015-12-01,568138672,822672453,23.44774775,1389.699852,1152.59717,237.102682,1515841,173884,0,0,0,1,0,0,0,0,0,0,0,0,17.06143104633503,267
6030,Agency_19,SKU_05,193.5531,2015-12-01,568138672,822672453,28.7796875,1614.879951,1446.543367,168.33658400000002,48146,122042,0,0,0,1,0,0,0,0,0,0,0,0,10.424092756601448,162
6031,Agency_38,SKU_07,96.465,2015-12-01,568138672,822672453,23.44774775,1367.265347,1354.1156349999999,13.149712,1515841,173884,0,0,0,1,0,0,0,0,0,0,0,0,0.9617527445460812,274
6032,Agency_56,SKU_01,4453.596,2015-12-01,568138672,822672453,22.87647059,1472.537795,993.8576754000001,478.68011960000007,1901290,206553,0,0,0,1,0,0,0,0,0,0,0,0,32.50715338005977,71
6033,Agency_55,SKU_04,3348.36,2015-12-01,568138672,822672453,22.87647059,2150.128595,1663.181031,486.94756399999994,2025793,238553,0,0,0,1,0,0,0,0,0,0,0,0,22.647369330949246,288
6034,Agency_38,SKU_02,4642.596,2015-12-01,568138672,822672453,23.44774775,1394.184329,1283.324799,110.85953,1515841,173884,0,0,0,1,0,0,0,0,0,0,0,0,7.95156907835248,271
6035,Agency_19,SKU_08,2.3004,2015-12-01,568138672,822672453,28.7796875,1576.478873,1429.782864,146.696009,48146,122042,0,0,0,1,0,0,0,0,0,0,0,0,9.305294952722148,164
6027,Agency_36,SKU_03,8.2062,2015-12-01,568138672,822672453,21.94705882,1467.7815859999998,1391.841412,75.940174,13110,94238,0,0,0,1,0,0,0,0,0,0,0,0,5.17380615238213,233
5994,Agency_01,SKU_03,22.0806,2015-12-01,568138672,822672453,19.80333333,1556.271399,1376.872402,179.398997,153733,120207,0,0,0,1,0,0,0,0,0,0,0,0,11.527487886449297,251
6016,Agency_39,SKU_02,5513.2919999999995,2015-12-01,568138672,822672453,23.44774775,1457.690909,1168.402088,289.288821,1448423,131411,0,0,0,1,0,0,0,0,0,0,0,0,19.845690140062473,343
6014,Agency_28,SKU_03,138.0672,2015-12-01,568138672,822672453,31.18529412,1651.022492,984.3343712999999,666.6881207,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,40.3803172840119,30
5996,Agency_43,SKU_02,624.456,2015-12-01,568138672,822672453,23.09781022,1459.906919,1315.411553,144.495366,184082,106262,0,0,0,1,0,0,0,0,0,0,0,0,9.897573887722631,100
5997,Agency_43,SKU_05,537.7185,2015-12-01,568138672,822672453,23.09781022,1639.82588,1462.175333,177.650547,184082,106262,0,0,0,1,0,0,0,0,0,0,0,0,10.833500627517841,99
5998,Agency_15,SKU_03,105.9192,2015-12-01,568138672,822672453,23.44774775,1501.1497769999999,1399.965608,101.184169,200260,104564,0,0,0,1,0,0,0,0,0,0,0,0,6.740444594556936,93
5999,Agency_37,SKU_18,2.2842,2015-12-01,568138672,822672453,26.125,0.0,0.0,0.0,32769,96761,0,0,0,1,0,0,0,0,0,0,0,0,0.0,6
6000,Agency_31,SKU_08,2.556,2015-12-01,568138672,822672453,29.63548387,1645.650528,1507.838028,137.8125,181063,102731,0,0,0,1,0,0,0,0,0,0,0,0,8.374347873693875,312
6001,Agency_36,SKU_22,8.6052,2015-12-01,568138672,822672453,21.94705882,1860.5485640000002,1779.4618079999998,81.08675600000001,13110,94238,0,0,0,1,0,0,0,0,0,0,0,0,4.358217655209779,234
6002,Agency_15,SKU_01,1160.136,2015-12-01,568138672,822672453,23.44774775,1443.823645,1228.5990960000001,215.22454900000002,200260,104564,0,0,0,1,0,0,0,0,0,0,0,0,14.90656769234445,91
6003,Agency_28,SKU_01,19.44,2015-12-01,568138672,822672453,31.18529412,1403.2641130000002,1315.133065,88.13104799999999,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,6.280431971682581,28
6015,Agency_55,SKU_05,924.441,2015-12-01,568138672,822672453,22.87647059,1638.022018,1421.0462220000002,216.975796,2025793,238553,0,0,0,1,0,0,0,0,0,0,0,0,13.246207536631537,290
6004,Agency_31,SKU_03,648.3744,2015-12-01,568138672,822672453,29.63548387,1538.494874,1367.719538,170.775336,181063,102731,0,0,0,1,0,0,0,0,0,0,0,0,11.100156320702828,309
6006,Agency_43,SKU_04,440.0154,2015-12-01,568138672,822672453,23.09781022,2145.200418,1603.678469,541.5219490000001,184082,106262,0,0,0,1,0,0,0,0,0,0,0,0,25.24341989010372,97
6007,Agency_35,SKU_03,1.1844,2015-12-01,568138672,822672453,21.94705882,1488.698708,1432.767857,55.930851000000004,14138,93105,0,0,0,1,0,0,0,0,0,0,0,0,3.757029592316944,89
6008,Agency_28,SKU_02,22.248,2015-12-01,568138672,822672453,31.18529412,1424.0898439999999,1281.6210939999999,142.46875,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,10.004196757687152,33
6009,Agency_39,SKU_07,8.4075,2015-12-01,568138672,822672453,23.44774775,1382.956331,1297.0992019999999,85.857129,1448423,131411,0,0,0,1,0,0,0,0,0,0,0,0,6.208231386302536,344
6010,Agency_36,SKU_04,0.0,2015-12-01,568138672,822672453,21.94705882,0.0,0.0,0.0,13110,94238,0,0,0,1,0,0,0,0,0,0,0,0,0.0,232
6011,Agency_28,SKU_08,11.5659,2015-12-01,568138672,822672453,31.18529412,1616.7434449999998,1408.41491,208.32853500000002,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,12.885689170058768,34
6012,Agency_55,SKU_02,1730.7,2015-12-01,568138672,822672453,22.87647059,1443.440928,1341.040391,102.400537,2025793,238553,0,0,0,1,0,0,0,0,0,0,0,0,7.094196583568123,291
6013,Agency_28,SKU_05,1.0863,2015-12-01,568138672,822672453,31.18529412,1878.871168,1631.483015,247.388153,68666,133669,0,0,0,1,0,0,0,0,0,0,0,0,13.166850245689652,31
6005,Agency_39,SKU_01,6251.472,2015-12-01,568138672,822672453,23.44774775,1440.147022,1199.440635,240.706387,1448423,131411,0,0,0,1,0,0,0,0,0,0,0,0,16.714014841743012,339
6124,Agency_60,SKU_23,4.59,2015-12-01,568138672,822672453,23.44774775,4242.225,1936.6679350000002,2305.557065,2180611,211936,0,0,0,1,0,0,0,0,0,0,0,0,54.34782608183205,190
6129,Agency_07,SKU_21,0.0,2015-12-01,568138672,822672453,26.95833333,0.0,0.0,0.0,1868030,175785,0,0,0,1,0,0,0,0,0,0,0,0,0.0,300
6214,Agency_45,SKU_05,811.977,2015-12-01,568138672,822672453,32.95789474,1622.330523,1499.715625,122.614898,176318,137609,0,0,0,1,0,0,0,0,0,0,0,0,7.557948042132718,246
6237,Agency_50,SKU_05,6527.7045,2015-12-01,568138672,822672453,25.31692308,1530.0893839999999,1373.211095,156.878289,2057678,144594,0,0,0,1,0,0,0,0,0,0,0,0,10.252883958313902,304
6238,Agency_47,SKU_17,0.0,2015-12-01,568138672,822672453,31.19508197,0.0,0.0,0.0,32183,128574,0,0,0,1,0,0,0,0,0,0,0,0,0.0,327
6239,Agency_57,SKU_17,0.0,2015-12-01,568138672,822672453,23.44774775,0.0,0.0,0.0,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,0.0,42
6240,Agency_22,SKU_02,183.168,2015-12-01,568138672,822672453,27.30823529,1450.432183,1303.5704289999999,146.861754,48151,132110,0,0,0,1,0,0,0,0,0,0,0,0,10.125378885087798,4
6241,Agency_05,SKU_04,7587.9975,2015-12-01,568138672,822672453,25.31692308,2112.257152,1807.2798109999999,304.977341,3044268,182944,0,0,0,1,0,0,0,0,0,0,0,0,14.438457017945513,20
6242,Agency_25,SKU_01,2.8080000000000003,2015-12-01,568138672,822672453,27.30823529,1422.5625,1311.8125,110.75,53598,95032,0,0,0,1,0,0,0,0,0,0,0,0,7.7852466939062435,226
6243,Agency_45,SKU_08,6.8373,2015-12-01,568138672,822672453,32.95789474,1623.713966,1568.774516,54.93945,176318,137609,0,0,0,1,0,0,0,0,0,0,0,0,3.3835670044362978,248
6244,Agency_26,SKU_01,0.0,2015-12-01,568138672,822672453,19.82272727,0.0,0.0,0.0,32267,91330,0,0,0,1,0,0,0,0,0,0,0,0,0.0,192
6245,Agency_22,SKU_05,425.0628,2015-12-01,568138672,822672453,27.30823529,1517.5233779999999,1358.94095,158.582428,48151,132110,0,0,0,1,0,0,0,0,0,0,0,0,10.45008138253538,3
6246,Agency_22,SKU_04,157.5135,2015-12-01,568138672,822672453,27.30823529,2087.525198,1732.202222,355.322976,48151,132110,0,0,0,1,0,0,0,0,0,0,0,0,17.021254466313753,1
6247,Agency_03,SKU_32,0.1917,2015-12-01,568138672,822672453,22.87647059,2080.457746,2080.457746,0.0,1538040,217280,0,0,0,1,0,0,0,0,0,0,0,0,0.0,204
6248,Agency_25,SKU_02,45.468,2015-12-01,568138672,822672453,27.30823529,1427.636905,1309.125,118.511905,53598,95032,0,0,0,1,0,0,0,0,0,0,0,0,8.301263758658578,230
6249,Agency_22,SKU_03,82.1466,2015-12-01,568138672,822672453,27.30823529,1484.148224,1339.277697,144.870527,48151,132110,0,0,0,1,0,0,0,0,0,0,0,0,9.761189930851543,2
6250,Agency_10,SKU_23,0.0,2015-12-01,568138672,822672453,26.95833333,0.0,0.0,0.0,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,0.0,136
6251,Agency_45,SKU_03,18.6966,2015-12-01,568138672,822672453,32.95789474,1468.112183,1441.655675,26.456508000000003,176318,137609,0,0,0,1,0,0,0,0,0,0,0,0,1.8020767286283057,245
6252,Agency_26,SKU_02,0.0,2015-12-01,568138672,822672453,19.82272727,0.0,0.0,0.0,32267,91330,0,0,0,1,0,0,0,0,0,0,0,0,0.0,196
6253,Agency_03,SKU_03,9564.03,2015-12-01,568138672,822672453,22.87647059,1549.425533,1378.91286,170.512673,1538040,217280,0,0,0,1,0,0,0,0,0,0,0,0,11.004896290165886,201
6236,Agency_47,SKU_05,0.1278,2015-12-01,568138672,822672453,31.19508197,1511.830986,1466.461267,45.369719,32183,128574,0,0,0,1,0,0,0,0,0,0,0,0,3.000978245593387,325
6235,Agency_59,SKU_17,0.0,2015-12-01,568138672,822672453,23.44774775,0.0,0.0,0.0,1219986,218902,0,0,0,1,0,0,0,0,0,0,0,0,0.0,13
6234,Agency_22,SKU_01,133.812,2015-12-01,568138672,822672453,27.30823529,1448.153636,1305.169572,142.984064,48151,132110,0,0,0,1,0,0,0,0,0,0,0,0,9.873542450574629,0
6233,Agency_09,SKU_21,0.0,2015-12-01,568138672,822672453,31.19508197,0.0,0.0,0.0,1646094,213511,0,0,0,1,0,0,0,0,0,0,0,0,0.0,53
6215,Agency_47,SKU_03,245.1708,2015-12-01,568138672,822672453,31.19508197,1563.118285,1281.4237699999999,281.69451499999997,32183,128574,0,0,0,1,0,0,0,0,0,0,0,0,18.02131788126322,324
6216,Agency_02,SKU_03,14128.3725,2015-12-01,568138672,822672453,23.99583333,1550.362157,1413.2782710000001,137.083886,3137874,240809,0,0,0,1,0,0,0,0,0,0,0,0,8.842055733949394,64
6217,Agency_54,SKU_05,155.5326,2015-12-01,568138672,822672453,21.94871795,1540.622938,1462.093873,78.529065,48332,122313,0,0,0,1,0,0,0,0,0,0,0,0,5.097228079827539,115
6218,Agency_09,SKU_27,0.0,2015-12-01,568138672,822672453,31.19508197,0.0,0.0,0.0,1646094,213511,0,0,0,1,0,0,0,0,0,0,0,0,0.0,54
6219,Agency_57,SKU_04,4205.51475,2015-12-01,568138672,822672453,23.44774775,2126.4375579999996,1832.554966,293.882592,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,13.820419550734819,36
6220,Agency_45,SKU_04,355.7952,2015-12-01,568138672,822672453,32.95789474,2177.810186,1941.817876,235.99231,176318,137609,0,0,0,1,0,0,0,0,0,0,0,0,10.83622032429965,244
6221,Agency_27,SKU_08,418.9284,2015-12-01,568138672,822672453,29.68409091,1614.9627369999998,1399.1286289999998,215.83410800000001,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,13.364649416056468,171
6222,Agency_59,SKU_04,2172.7275,2015-12-01,568138672,822672453,23.44774775,2098.60038,1747.5027460000001,351.09763399999997,1219986,218902,0,0,0,1,0,0,0,0,0,0,0,0,16.730085315242345,8
6254,Agency_26,SKU_05,0.0,2015-12-01,568138672,822672453,19.82272727,0.0,0.0,0.0,32267,91330,0,0,0,1,0,0,0,0,0,0,0,0,0.0,195
6223,Agency_27,SKU_03,5274.81,2015-12-01,568138672,822672453,29.68409091,1572.113912,1287.238725,284.87518700000004,1588818,218862,0,0,0,1,0,0,0,0,0,0,0,0,18.120518165098463,167
6225,Agency_05,SKU_14,31.2684,2015-12-01,568138672,822672453,25.31692308,2554.345124,2203.663608,350.681516,3044268,182944,0,0,0,1,0,0,0,0,0,0,0,0,13.728822808831998,24
6226,Agency_47,SKU_01,7.667999999999999,2015-12-01,568138672,822672453,31.19508197,1445.134683,1436.036972,9.097711,32183,128574,0,0,0,1,0,0,0,0,0,0,0,0,0.6295407000483705,322
6227,Agency_58,SKU_02,4262.544,2015-12-01,568138672,822672453,23.44774775,1437.391009,1309.740855,127.650154,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,8.880684044963301,222
6228,Agency_50,SKU_01,1723.5720000000001,2015-12-01,568138672,822672453,25.31692308,1407.302232,1303.38681,103.91542199999999,2057678,144594,0,0,0,1,0,0,0,0,0,0,0,0,7.384016001475367,301
6229,Agency_58,SKU_05,1794.05625,2015-12-01,568138672,822672453,23.44774775,1533.66881,1406.579192,127.08961799999999,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,8.28664032099603,221
6230,Agency_03,SKU_04,1916.8725,2015-12-01,568138672,822672453,22.87647059,2162.506009,1808.9929940000002,353.513015,1538040,217280,0,0,0,1,0,0,0,0,0,0,0,0,16.3473772340394,200
6231,Agency_47,SKU_02,0.54,2015-12-01,568138672,822672453,31.19508197,1435.4125,1421.1875,14.225,32183,128574,0,0,0,1,0,0,0,0,0,0,0,0,0.9910043280241744,326
6232,Agency_50,SKU_02,15128.64,2015-12-01,568138672,822672453,25.31692308,1429.321882,1176.522886,252.798996,2057678,144594,0,0,0,1,0,0,0,0,0,0,0,0,17.686638620984883,305
6224,Agency_54,SKU_04,252.9162,2015-12-01,568138672,822672453,21.94871795,2118.367284,1920.902585,197.464699,48332,122313,0,0,0,1,0,0,0,0,0,0,0,0,9.321551578493883,113
6255,Agency_10,SKU_03,3327.40275,2015-12-01,568138672,822672453,26.95833333,1563.6478550000002,1394.261108,169.38674699999999,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,10.832793743064354,133
6256,Agency_58,SKU_01,6674.831999999999,2015-12-01,568138672,822672453,23.44774775,1436.1172199999999,1306.13543,129.98179,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,9.050917863097554,218
6257,Agency_58,SKU_04,2468.52075,2015-12-01,568138672,822672453,23.44774775,2095.413115,1662.33819,433.074925,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,20.667758634315888,219
6280,Agency_42,SKU_04,214.4484,2015-12-01,568138672,822672453,25.34382022,2090.300104,1830.659172,259.64093199999996,175794,110057,0,0,0,1,0,0,0,0,0,0,0,0,12.421227531068428,346
6281,Agency_58,SKU_23,0.0,2015-12-01,568138672,822672453,23.44774775,0.0,0.0,0.0,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,0.0,223
6282,Agency_10,SKU_04,1301.89875,2015-12-01,568138672,822672453,26.95833333,2130.162917,1829.219771,300.943146,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,14.12770561341999,132
6283,Agency_50,SKU_17,0.0,2015-12-01,568138672,822672453,25.31692308,0.0,0.0,0.0,2057678,144594,0,0,0,1,0,0,0,0,0,0,0,0,0.0,306
6284,Agency_04,SKU_05,1.4697,2015-12-01,568138672,822672453,22.87647059,1638.789039,1594.092162,44.696877,50753,117957,0,0,0,1,0,0,0,0,0,0,0,0,2.727433241027432,216
6285,Agency_03,SKU_05,790.443,2015-12-01,568138672,822672453,22.87647059,1646.485115,1524.82361,121.661505,1538040,217280,0,0,0,1,0,0,0,0,0,0,0,0,7.38916519145088,202
6286,Agency_04,SKU_02,4.644,2015-12-01,568138672,822672453,22.87647059,1478.459302,1425.543605,52.915696999999994,50753,117957,0,0,0,1,0,0,0,0,0,0,0,0,3.579110830336539,217
6287,Agency_50,SKU_03,316.2348,2015-12-01,568138672,822672453,25.31692308,1583.820908,1482.020212,101.800696,2057678,144594,0,0,0,1,0,0,0,0,0,0,0,0,6.427538333772268,303
6279,Agency_03,SKU_02,553.8240000000001,2015-12-01,568138672,822672453,22.87647059,1469.808527,1316.560721,153.247806,1538040,217280,0,0,0,1,0,0,0,0,0,0,0,0,10.426378891187369,203
6288,Agency_58,SKU_03,171.4842,2015-12-01,568138672,822672453,23.44774775,1476.7266960000002,1367.372683,109.354013,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,7.40516260024326,220
6290,Agency_10,SKU_02,267.084,2015-12-01,568138672,822672453,26.95833333,1465.1124220000002,1319.711874,145.400548,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,9.924190513757038,135
6291,Agency_04,SKU_01,26.46,2015-12-01,568138672,822672453,22.87647059,1467.648725,1436.427551,31.221173999999998,50753,117957,0,0,0,1,0,0,0,0,0,0,0,0,2.127292005789737,213
6292,Agency_10,SKU_05,329.5962,2015-12-01,568138672,822672453,26.95833333,1537.511641,1440.910631,96.60101,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,6.282944949748188,134
6293,Agency_57,SKU_23,0.9,2015-12-01,568138672,822672453,23.44774775,4242.225,2460.495,1781.73,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,41.99989392358962,40
6294,Agency_04,SKU_03,569.4426,2015-12-01,568138672,822672453,22.87647059,1556.397907,1447.7404099999999,108.65749699999999,50753,117957,0,0,0,1,0,0,0,0,0,0,0,0,6.981344327906501,215
6295,Agency_11,SKU_01,329.616,2015-12-01,568138672,822672453,26.95833333,1465.125641,1367.904596,97.22104499999999,135561,100461,0,0,0,1,0,0,0,0,0,0,0,0,6.635679717791519,14
6296,Agency_11,SKU_05,8.4348,2015-12-01,568138672,822672453,26.95833333,1543.161011,1486.591709,56.569302,135561,100461,0,0,0,1,0,0,0,0,0,0,0,0,3.6658068469045837,17
6297,Agency_04,SKU_04,123.1992,2015-12-01,568138672,822672453,22.87647059,2119.048986,1810.0670989999999,308.98188700000003,50753,117957,0,0,0,1,0,0,0,0,0,0,0,0,14.581158295129665,214
6289,Agency_10,SKU_01,2388.744,2015-12-01,568138672,822672453,26.95833333,1469.0411119999999,1303.842866,165.19824599999998,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,11.245311288469917,131
6126,Agency_12,SKU_02,7731.18,2015-12-01,568138672,822672453,23.44774775,1449.3455470000001,1207.6799800000001,241.66556699999998,1596955,205376,0,0,0,1,0,0,0,0,0,0,0,0,16.67411663838368,80
6278,Agency_03,SKU_01,1592.244,2015-12-01,568138672,822672453,22.87647059,1467.946166,1291.0469970000001,176.899169,1538040,217280,0,0,0,1,0,0,0,0,0,0,0,0,12.050794034363792,199
6276,Agency_26,SKU_11,4.3452,2015-12-01,568138672,822672453,19.82272727,1938.0400789999999,1751.352527,186.687552,32267,91330,0,0,0,1,0,0,0,0,0,0,0,0,9.632801407096185,198
6258,Agency_58,SKU_07,51.7725,2015-12-01,568138672,822672453,23.44774775,1481.287223,1421.9792699999998,59.307953000000005,1620969,105857,0,0,0,1,0,0,0,0,0,0,0,0,4.003811825223582,224
6259,Agency_10,SKU_21,0.0,2015-12-01,568138672,822672453,26.95833333,0.0,0.0,0.0,1716027,117463,0,0,0,1,0,0,0,0,0,0,0,0,0.0,138
6260,Agency_57,SKU_02,4953.744000000001,2015-12-01,568138672,822672453,23.44774775,1413.323676,1268.845426,144.47825,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,10.222587539812784,39
6261,Agency_42,SKU_01,511.48800000000006,2015-12-01,568138672,822672453,25.34382022,1471.831897,1427.858764,43.973133000000004,175794,110057,0,0,0,1,0,0,0,0,0,0,0,0,2.9876464214173777,345
6262,Agency_57,SKU_03,928.3155,2015-12-01,568138672,822672453,23.44774775,1489.4657,1363.592057,125.87364299999999,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,8.45092592598809,37
6263,Agency_23,SKU_02,52.70399999999999,2015-12-01,568138672,822672453,27.30823529,1372.717857,1257.3089289999998,115.408928,49101,90240,0,0,0,1,0,0,0,0,0,0,0,0,8.407330567711846,332
6264,Agency_57,SKU_07,156.2025,2015-12-01,568138672,822672453,23.44774775,1455.650934,1390.375719,65.275215,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,4.48426291464187,41
6265,Agency_23,SKU_01,40.5,2015-12-01,568138672,822672453,27.30823529,1372.832032,1252.3984369999998,120.433595,49101,90240,0,0,0,1,0,0,0,0,0,0,0,0,8.772638763720222,328
6277,Agency_26,SKU_04,4.8564,2015-12-01,568138672,822672453,19.82272727,2226.186527,356.1193477,1870.067179,32267,91330,0,0,0,1,0,0,0,0,0,0,0,0,84.00316668523257,193
6266,Agency_26,SKU_03,0.0,2015-12-01,568138672,822672453,19.82272727,1402.819149,1402.819149,0.0,32267,91330,0,0,0,1,0,0,0,0,0,0,0,0,0.0,194
6268,Agency_42,SKU_02,236.952,2015-12-01,568138672,822672453,25.34382022,1470.686219,1347.438909,123.24731000000001,175794,110057,0,0,0,1,0,0,0,0,0,0,0,0,8.380258712412672,349
6269,Agency_59,SKU_03,686.7828,2015-12-01,568138672,822672453,23.44774775,1491.909586,1382.2799730000002,109.62961299999999,1219986,218902,0,0,0,1,0,0,0,0,0,0,0,0,7.348274589074193,9
6270,Agency_57,SKU_01,9806.4,2015-12-01,568138672,822672453,23.44774775,1419.237667,1281.0826769999999,138.15499,2212416,187351,0,0,0,1,0,0,0,0,0,0,0,0,9.734450628838896,35
6271,Agency_50,SKU_04,4250.181,2015-12-01,568138672,822672453,25.31692308,2085.596156,1562.449835,523.146321,2057678,144594,0,0,0,1,0,0,0,0,0,0,0,0,25.083778539530442,302
